,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Data,CEna otwarcia
"mar 01, 2021","240,3"
"mar 02, 2021","241,3"
"mar 03, 2021","228,3"
"mar 04, 2021",235
"mar 05, 2021",232
"mar 08, 2021",232
"mar 09, 2021",223
"mar 10, 2021","210,2"
"mar 11, 2021",221
"mar 12, 2021","226,5"
"mar 15, 2021","229,9"
"mar 16, 2021","229,5"
"mar 17, 2021",231
"mar 18, 2021","220,7"
"mar 19, 2021","223,2"
"mar 22, 2021",217
"mar 23, 2021","220,7"
"mar 24, 2021","217,1"
"mar 25, 2021","208,1"
"mar 26, 2021",212
"mar 29, 2021","239,7"
"mar 30, 2021","217,9"
"mar 31, 2021","190,5"
"Apr 01, 2021","194,58"
"Apr 06, 2021","197,08"
"Apr 07, 2021","192,28"